Error,GT,Prediction
3.982666015625007,54.00000000000001,50.017334
1.3754539489746165,52.00000000000001,50.624546
5.417819976806648,55.00000000000001,49.58218
1.5913009643554688,52.0,50.4087
3.2120094299316477,54.00000000000001,50.78799
3.79193115234375,54.0,50.20807
5.484691619873047,56.0,50.51531
4.333667755126953,55.0,50.666332
5.119071960449219,56.0,50.880928
4.48717117309571,55.00000000000001,50.51283
6.01616287231446,56.00000000000001,49.983837
2.5751914978027344,53.0,50.42481
3.2584762573242188,54.0,50.741524
4.238014221191406,55.0,50.761986
5.923469543457024,55.99999999999999,50.07653
5.150157928466797,56.0,50.849842
2.4551658630371094,53.0,50.544834
2.4107513427734375,53.0,50.58925
0.7457275390624964,20.000000000000004,20.745728
1.7285079956054652,20.000000000000004,21.728508
1.7452850341796875,19.0,20.745285
0.9317111968994141,21.0,21.931711
2.1076431274414027,20.000000000000004,22.107643
1.0223445892333984,20.0,21.022345
0.8338546752929723,19.999999999999996,20.833855
0.9709873199462891,21.0,21.970987
0.8983039855957067,19.999999999999996,20.898304
2.015644073486328,19.0,21.015644
1.6427497863769531,19.0,20.64275
0.6826858520507777,20.000000000000004,20.682686
1.7899398803710938,20.0,21.78994
0.7770195007324183,21.000000000000004,21.77702
0.5561981201171875,21.0,21.556198
0.5717658996582031,21.0,21.571766
1.0246543884277344,21.0,22.024654
1.74078369140625,20.0,21.740784
0.3648414611816406,20.0,20.364841
1.6094703674316442,19.999999999999996,21.60947
0.0013046264648473027,20.999999999999996,21.001305
0.7308540344238281,20.0,20.730854
1.735630035400387,19.000000000000004,20.73563
1.8771038055419886,20.000000000000004,21.877104
1.387237548828125,19.0,20.387238
0.9738178253173828,20.0,20.973818
0.9054412841796875,20.0,20.905441
1.2763900756835902,19.000000000000004,20.27639
1.8081779479980433,19.000000000000004,20.808178
0.40571594238280895,20.000000000000004,20.405716
1.5882186889648438,19.0,20.588219
0.8973274230957031,21.0,21.897327
0.9790534973144531,19.0,19.979053
1.8877391815185511,20.000000000000004,21.88774
2.662616729736328,18.0,20.662617
0.752700805664059,20.000000000000004,20.7527
2.978321075439453,19.0,21.978321
1.0498409271240234,20.0,21.04984
2.2063217163085938,19.0,21.206322
1.6815223693847656,20.0,21.681522
1.5920753479003906,19.0,20.592075
1.5887184143066406,19.0,20.588718
1.9980545043945312,20.0,21.998055
1.9645462036132812,20.0,21.964546
0.9556121826171875,21.0,21.955612
1.7414836883544922,19.0,20.741484
0.3275146484375,21.0,21.327515
1.7606048583984375,20.0,21.760605
2.07489013671875,20.0,22.07489
0.9883689880371094,20.0,20.988369
0.882232666015625,20.0,20.882233
0.11393356323242543,20.999999999999996,21.113934
0.9027824401855433,20.000000000000004,20.902782
0.0496978759765625,21.0,20.950302
2.002853393554684,19.000000000000004,21.002853
1.8433971405029297,20.0,21.843397
2.6391258239746094,18.0,20.639126
1.8228225708007812,20.0,21.822823
0.5350780487060547,21.0,21.535078
0.7722206115722656,20.0,20.77222
0.9658775329589879,19.999999999999996,20.965878
1.6481971740722656,19.0,20.648197
2.697200775146481,18.000000000000004,20.6972
0.6718177795410192,20.999999999999996,21.671818
2.7222518920898473,17.999999999999996,20.722252
0.9297523498535156,20.0,20.929752
0.9960861206054688,21.0,21.996086
2.009450912475586,20.0,22.00945
0.14834976196289062,21.0,21.14835
1.7548713684082031,19.0,20.754871
1.6067924499511683,19.000000000000004,20.606792
2.858289718627926,18.000000000000004,20.85829
2.8958091735839844,18.0,20.89581
0.6737308502197266,20.0,20.67373
0.9908351898193324,21.000000000000004,21.990835
0.5512294769287109,20.0,20.55123
0.1307601928710902,21.000000000000004,21.13076
1.7477302551269496,20.000000000000004,21.74773
2.6279678344726527,18.000000000000004,20.627968
0.873748779296875,20.0,20.873749
1.5637550354003906,19.0,20.563755
1.079879760742184,19.000000000000004,20.07988
1.4535903930664027,19.000000000000004,20.45359
0.429498672485348,20.000000000000004,20.429499
0.8240394592285156,20.0,20.82404
1.1170845031738281,20.0,21.117085
2.8757972717285156,18.0,20.875797
0.5933437347412109,20.0,20.593344
3.0667533874511683,19.000000000000004,22.066753
0.017374038696289062,20.0,19.982626
0.7564315795898402,20.000000000000004,20.756432
0.6228733062744141,20.0,20.622873
0.2374095916748047,20.0,20.23741
1.9570369720458984,19.0,20.957037
0.6086654663085973,20.999999999999996,21.608665
2.1894531249999964,20.000000000000004,22.189453
0.6903266906738281,21.0,21.690327
0.7951450347900391,21.0,21.795145
2.548656463623047,18.0,20.548656
0.7641716003417933,21.000000000000004,21.764172
1.5672378540039027,19.000000000000004,20.567238
0.759027481079098,20.000000000000004,20.759027
1.6842288970947266,19.0,20.684229
1.0580806732177734,20.0,21.05808
0.0218963623046875,21.0,21.021896
1.9576416015625,20.0,21.957642
2.729703903198242,18.0,20.729704
0.9661560058593714,20.000000000000004,20.966156
0.9523048400878906,21.0,21.952305
1.5849418640136719,20.0,21.584942
2.267770767211914,20.0,22.26777
1.4701881408691406,19.0,20.470188
0.633234024047848,21.000000000000004,21.633234
0.9205360412597656,20.0,20.920536
1.263656616210934,19.000000000000004,20.263657
0.5869770050048793,21.000000000000004,21.586977
1.73834228515625,20.0,21.738342
1.632822036743164,20.0,21.632822
0.894866943359375,21.0,21.894867
1.3489456176757777,19.000000000000004,20.348946
0.6089706420898438,20.0,20.60897
1.8944740295410156,20.0,21.894474
0.9052219390869141,20.0,20.905222
2.03615570068359,20.000000000000004,22.036156
2.0664234161376953,19.0,21.066423
2.0357112884521484,20.0,22.035711
1.6659564971923828,19.0,20.665956
1.9603290557861328,19.0,20.96033
1.9646453857421875,19.0,20.964645
2.012033462524414,19.0,21.012033
0.07184600830078125,21.0,21.071846
0.034320831298828125,21.0,21.03432
1.623874664306637,20.000000000000004,21.623875
2.270420074462887,20.000000000000004,22.27042
2.734098434448242,18.0,20.734098
2.8353996276855433,19.000000000000004,21.8354
1.7078018188476562,20.0,21.707802
1.1588401794433594,19.0,20.15884
0.6161403656005859,21.0,21.61614
1.001113891601559,21.000000000000004,22.001114
0.8337211608886754,19.999999999999996,20.833721
1.74847412109375,19.0,20.748474
0.4231758117675781,21.0,21.423176
2.0482730865478516,20.0,22.048273
2.208530426025387,20.000000000000004,22.20853
1.2477684020996058,19.000000000000004,20.247768
0.49273681640624645,21.000000000000004,21.492737
0.8569297790527379,19.999999999999996,20.85693
1.8921661376953125,20.0,21.892166
0.7954597473144531,21.0,21.79546
5.80843544006348,21.999999999999996,27.808435
0.36754608154296875,26.0,26.367546
2.412288665771481,27.999999999999996,25.587711
0.7248935699462855,26.000000000000004,26.724894
2.287773132324215,25.000000000000004,27.287773
3.964397430419922,24.0,27.964397
4.653308868408203,23.0,27.653309
0.8074035644531179,26.000000000000007,26.807404
4.6375732421875036,22.999999999999996,27.637573
4.151117324829105,29.000000000000004,24.848883
3.0784988403320312,28.0,24.921501
0.23365020751953125,26.0,26.23365
2.3378028869628906,25.0,27.337803
1.041330337524414,27.0,25.95867
3.6378898620605433,24.000000000000004,27.63789
0.9793758392333984,27.0,26.020624
2.2200832366943324,25.000000000000004,27.220083
0.94635009765625,26.0,26.94635
3.302093505859375,29.0,25.697906
0.7710533142089844,26.0,26.771053
1.9682884216308594,25.0,26.968288
0.4017524719238317,27.000000000000004,26.598248
4.0552673339843786,29.000000000000004,24.944733
1.8077049255371094,25.0,26.807705
0.8369407653808594,27.0,26.16306
1.1136207580566406,26.0,27.11362
0.9990043640136719,26.0,26.999004
1.718551635742191,28.000000000000004,26.281448
4.344764709472656,29.0,24.655235
1.1063060760498047,27.0,25.893694
1.7949790954589844,28.0,26.20502
0.4808311462402308,26.000000000000004,26.480831
1.7955856323242188,28.0,26.204414
1.7361984252929688,25.0,26.736198
2.8527488708496094,29.0,26.147251
4.451181411743164,23.0,27.451181
1.5293807983398438,25.0,26.52938
4.858419418334957,23.000000000000004,27.85842
4.399642944335941,29.000000000000004,24.600357
2.1279373168945312,25.0,27.127937
2.0679588317871094,28.0,25.932041
1.0639114379882812,27.0,25.936089
2.162500381469723,25.000000000000004,27.1625
2.1403751373291016,25.0,27.140375
0.34552764892578125,26.0,26.345528
2.577281951904297,28.0,25.422718
1.9901485443115199,25.000000000000004,26.990149
0.7517471313476562,26.0,26.751747
1.806472778320309,25.000000000000004,26.806473
0.3863906860351527,26.000000000000004,26.38639
1.0465869903564453,26.0,27.046587
0.9135322570800746,26.000000000000004,26.913532
1.3504981994628906,26.0,27.350498
1.0611763000488281,26.0,27.061176
4.19091796875,29.0,24.809082
1.7493476867675817,24.999999999999996,26.749348
3.308486938476566,29.000000000000004,25.691513
1.5686416625976562,25.0,26.568642
2.3291854858398438,25.0,27.329185
4.715396881103519,22.999999999999996,27.715397
0.8373985290527273,26.000000000000007,26.837399
2.767757415771481,27.999999999999996,25.232243
2.983623504638672,29.0,26.016376
0.6211414337158239,27.000000000000004,26.378859
2.9582672119140625,29.0,26.041733
1.3463592529296875,26.0,27.34636
0.6875152587890625,27.0,26.312485
1.7399368286132812,25.0,26.739937
1.8021202087402344,25.0,26.80212
2.647216796875,28.0,25.352783
1.3031730651855504,27.000000000000004,25.696827
2.3717956542968786,28.000000000000004,25.628204
3.0824813842773438,29.0,25.917519
3.2549209594726562,29.0,25.745079
0.5734329223632777,26.999999999999996,26.426567
4.214897155761719,30.0,25.785103
2.416671752929684,25.000000000000004,27.416672
0.7575187683105433,26.000000000000004,26.757519
2.94895172119141,29.000000000000004,26.051048
0.6167163848876953,27.0,26.383284
2.9480743408203125,28.0,25.051926
0.8379535675048828,27.0,26.162046
3.2605152130126953,28.0,24.739485
1.375955581665039,27.0,25.624044
5.620395660400391,22.0,27.620396
1.1925239562988281,26.0,27.192524
2.9791088104248047,29.0,26.020891
2.297809600830078,28.0,25.70219
1.8079490661621094,25.0,26.80795
0.9119739532470703,27.0,26.088026
4.8297271728515625,23.0,27.829727
2.3352928161621094,28.0,25.664707
2.158557891845703,28.0,25.841442
4.4620819091796875,29.0,24.537918
0.3237934112548828,26.0,26.323793
2.3420372009277344,25.0,27.342037
0.19175338745117188,26.0,26.191753
0.25048828125,26.0,26.250488
2.4053096771240234,28.0,25.59469
0.6139068603515625,27.0,26.386093
2.5513496398925817,28.000000000000004,25.44865
5.609104156494137,22.000000000000004,27.609104
3.792560577392578,29.0,25.20744
1.1164493560791016,27.0,25.88355
3.4090728759765625,24.0,27.409073
1.8196029663085938,25.0,26.819603
3.072439193725586,29.0,25.92756
1.1440162658691406,26.0,27.144016
0.2581405639648402,26.000000000000004,26.25814
2.190580368041992,25.0,27.19058
2.068813323974613,24.999999999999996,27.068813
1.3600349426269567,27.000000000000004,25.639965
0.248382568359375,26.0,26.248383
0.9967765808105469,26.0,26.996777
0.5238819122314489,27.000000000000004,26.476118
0.45008850097655895,26.000000000000004,26.450089
0.8538398742675781,26.0,26.85384
1.0646553039550781,26.0,27.064655
0.3666267395019496,26.000000000000004,26.366627
1.9419326782226562,28.0,26.058067
0.3787612915039027,26.000000000000004,26.378761
1.9376392364501918,25.000000000000004,26.93764
4.659051895141598,23.000000000000004,27.659052
1.695846557617184,25.000000000000004,26.695847
4.713794708251953,29.0,24.286205
2.2178382873535156,25.0,27.217838
1.899501800537113,28.000000000000004,26.100498
4.290313720703125,29.0,24.709686
4.89338493347168,29.0,24.106615
4.5081634521484375,29.0,24.491837
2.8651542663574183,25.000000000000004,27.865154
1.0401649475097656,26.0,27.040165
0.7181053161621094,26.0,26.718105
2.273330688476559,25.000000000000004,27.27333
2.3590087890625,28.0,25.640991
1.0179405212402344,26.0,27.01794
1.7150821685791016,25.0,26.715082
2.1106929779052805,28.000000000000007,25.889307
0.7192268371582067,27.000000000000004,26.280773
1.0458183288574254,27.000000000000004,25.954182
4.541595458984375,30.0,25.458405
2.5364036560058594,28.0,25.463596
3.644926071166992,24.0,27.644926
2.1780643463134766,25.0,27.178064
1.7862777709960938,25.0,26.786278
0.6761817932128871,26.999999999999996,26.323818
3.7467422485351527,24.000000000000004,27.746742
3.3272628784179688,29.0,25.672737
1.7001876831054688,25.0,26.700188
0.0044155120849609375,26.0,25.995584
0.17811203002929688,30.0,29.821888
4.911224365234382,37.00000000000001,32.088776
2.005725860595703,35.0,32.994274
5.821634292602539,37.0,31.178366
3.8791236877441477,35.00000000000001,31.120876
1.8577232360839915,32.00000000000001,30.142277
2.9504241943359375,32.0,29.049576
6.372295379638672,37.0,30.627705
2.83740425109864,32.00000000000001,29.162596
1.7227134704589844,34.0,32.277287
0.7961158752441406,35.0,34.203884
4.809116363525391,36.0,31.190884
2.9953994750976562,35.0,32.0046
4.729736328125,37.0,32.270264
2.7540740966796875,35.0,32.245926
5.215934753417969,36.0,30.784065
3.229724884033203,35.0,31.770275
1.1981887817382812,35.0,33.80181
3.3992862701416016,35.0,31.600714
1.9047508239746094,35.0,33.09525
7.384593963623047,38.0,30.615406
4.750160217285156,36.0,31.24984
1.883575439453125,34.0,32.116425
1.1461334228515625,35.0,33.853867
1.9624290466308594,36.0,34.03757
6.740749359130852,36.99999999999999,30.25925
6.936983108520508,37.0,30.063017
1.791961669921875,34.0,32.20804
0.6524429321289062,35.0,34.347557
4.086437225341797,35.0,30.913563
1.5832595825195312,36.0,34.41674
5.657436370849609,37.0,31.342564
1.537872314453132,34.00000000000001,32.462128
2.296722412109382,35.00000000000001,32.703278
1.6006202697753906,35.0,33.39938
2.646160125732422,32.0,29.35384
3.8310890197753977,35.00000000000001,31.168911
2.9118099212646484,32.0,29.08819
1.1479682922363281,34.0,32.85203
2.9610595703125,35.0,32.03894
2.054027557373047,36.0,33.945972
2.7723655700683523,35.99999999999999,33.227634
4.523193359375,36.0,31.476807
2.8954010009765625,35.0,32.1046
4.7832794189453125,37.0,32.21672
0.7566604614257812,35.0,34.24334
3.390596389770508,35.0,31.609404
1.6981353759765696,35.00000000000001,33.301865
4.945823669433594,37.0,32.054176
4.989253997802734,36.0,31.010746
6.757957458496094,37.0,30.242043
8.191390991210938,38.0,29.808609
7.258749008178711,37.0,29.741251
8.24827957153321,38.00000000000001,29.75172
1.5548210144042969,34.0,32.44518
2.734790802001953,35.0,32.26521
3.153898239135742,35.0,31.846102
2.695178985595703,35.0,32.30482
3.3823280334472727,35.00000000000001,31.617672
2.3086681365966797,32.0,29.691332
6.3337249755859375,37.0,30.666275
1.1522712707519531,35.0,33.84773
2.006462097167976,35.00000000000001,32.993538
5.4069671630859375,37.0,31.593033
2.436931610107422,35.0,32.56307
8.175870895385742,38.0,29.82413
4.0501461029052805,36.00000000000001,31.949854
2.020751953125007,35.00000000000001,32.979248
7.153964996337898,38.00000000000001,30.846035
0.9343681335449219,33.0,32.06563
3.3866653442382812,36.0,32.613335
2.156932830810547,35.0,32.843067
2.6238441467285156,35.0,32.376156
3.7579212188720703,35.0,31.242079
3.6030006408691477,36.00000000000001,32.397
3.4202232360839844,35.0,31.579777
3.4363441467285156,34.0,30.563656
1.495513916015625,35.0,33.504486
2.1790390014648438,35.0,32.82096
5.891191482543945,37.0,31.108809
0.27272796630860086,35.00000000000001,34.727272
2.1739158630371165,34.00000000000001,31.826084
0.7654685974121094,35.0,34.23453
4.437812805175781,35.0,30.562187
1.5387077331542969,31.0,29.461292
6.9503021240234375,37.0,30.049698
2.0126113891601562,35.0,32.98739
5.414806365966797,37.0,31.585194
4.160566329956055,36.0,31.839434
2.4498367309570384,35.00000000000001,32.550163
2.1476669311523438,32.0,29.852333
3.0960655212402344,35.0,31.903934
2.323831558227532,33.99999999999999,31.676168
0.9879646301269531,34.0,33.012035
5.44252014160157,37.00000000000001,31.55748
4.307376861572273,35.00000000000001,30.692623
5.080818176269538,37.00000000000001,31.919182
4.78680419921875,37.0,32.213196
1.6405258178710938,35.0,33.359474
3.5465049743652344,36.0,32.453495
2.2200698852539062,35.0,32.77993
3.1026477813720703,32.0,28.897352
1.814117431640625,33.0,31.185883
5.404706954956055,37.0,31.595293
4.992103576660156,35.0,30.007896
2.87835693359375,35.0,32.121643
2.753551483154297,35.0,32.24645
7.560642242431648,37.00000000000001,29.439358
5.118751525878906,37.0,31.881248
3.20758056640625,35.0,31.79242
4.177818298339844,36.0,31.822182
2.9559898376464844,36.0,33.04401
5.334514617919922,37.0,31.665485
6.27838134765625,37.0,30.721619
1.1826133728027415,35.00000000000001,33.817387
5.413976669311523,37.0,31.586023
2.3311843872070384,35.00000000000001,32.668816
1.9881210327148509,35.00000000000001,33.01188
4.680042266845703,37.0,32.319958
2.4897994995117188,36.0,33.5102
4.907701492309577,36.00000000000001,31.092299
3.1788501739501953,35.0,31.82115
2.69244384765625,32.0,29.307556
2.3253097534179688,35.0,32.67469
0.20416259765625,34.0,34.204163
4.343069076538086,36.0,31.65693
1.7230224609375,36.0,34.276978
2.012664794921875,34.0,31.987335
0.7015342712402415,34.00000000000001,33.298466
0.23751068115233664,34.00000000000001,34.23751
3.7332115173339915,34.00000000000001,30.266788
8.187576293945312,38.0,29.812424
1.84661865234375,35.0,33.15338
3.4211463928222656,35.0,31.578854
1.7623672485351562,35.0,33.237633
2.362083435058601,35.00000000000001,32.637917
2.0838775634765696,35.00000000000001,32.916122
2.2945632934570312,36.0,33.705437
4.7592315673828125,36.0,31.240768
5.51020622253418,37.0,31.489794
3.515066146850586,35.0,31.484934
2.4593849182128906,35.0,32.540615
4.908390045166023,35.00000000000001,30.09161
3.3833160400390625,35.0,31.616684
2.6555023193359375,35.0,32.344498
1.853027343750007,35.00000000000001,33.146973
3.469799041748047,35.0,31.530201
4.138256072998047,35.0,30.861744
6.418756484985352,37.0,30.581244
4.506622314453125,37.0,32.493378
15.730953216552734,45.0,29.269047
14.619316101074226,46.00000000000001,31.380684
26.946502685546875,55.0,28.053497
15.577062606811516,45.99999999999999,30.422937
16.249826431274414,46.0,29.750174
16.394861221313477,45.0,28.605139
16.475322723388672,45.0,28.524677
15.364498138427734,46.0,30.635502
15.932430267333991,45.00000000000001,29.06757
24.178684234619134,52.99999999999999,28.821316
22.544408798217773,52.0,29.455591
23.14165115356446,52.00000000000001,28.858349
16.935009002685547,45.0,28.064991
16.97875213623047,47.0,30.021248
15.240129470825195,45.0,29.75987
17.107948303222642,48.999999999999986,31.892052
14.714588165283196,44.99999999999999,30.285412
16.24146080017089,43.99999999999999,27.75854
22.876245498657234,51.00000000000001,28.123755
15.667667388916016,45.0,29.332333
19.29816627502442,51.00000000000001,31.701834
24.768316268920906,52.00000000000001,27.231684
26.152048110961907,53.99999999999999,27.847952
15.554737091064446,44.99999999999999,29.445263
23.293272018432617,52.0,28.706728
22.03631019592285,52.0,29.96369
22.40121841430664,52.0,29.598782
23.223583221435547,52.0,28.776417
22.757469177246087,51.99999999999999,29.24253
22.01939010620118,51.00000000000001,28.98061
24.20198440551757,52.99999999999999,28.798016
15.596790313720703,46.0,30.40321
22.980926513671875,52.0,29.019073
13.724933624267592,45.000000000000014,31.275066
23.466035842895508,52.0,28.533964
16.30994415283204,45.00000000000001,28.690056
15.204353332519531,46.0,30.795647
16.649190902709968,45.00000000000001,28.35081
24.216627120971687,53.00000000000001,28.783373
14.791158676147468,46.00000000000001,31.208841
23.553600311279297,52.0,28.4464
24.56734466552735,53.00000000000001,28.432655
14.95254898071289,45.0,30.047451
15.281618118286126,45.99999999999999,30.718382
13.957939147949219,46.0,32.04206
22.588722229003906,52.0,29.411278
15.477598190307617,45.0,29.522402
15.550418853759766,45.0,29.449581
15.21646881103515,45.99999999999999,30.783531
22.814331054687493,51.99999999999999,29.185669
21.65251922607422,52.0,30.34748
20.008651733398445,51.00000000000001,30.991348
20.85221481323243,52.00000000000001,31.147785
19.615287780761726,51.00000000000001,31.384712
24.63833236694336,53.0,28.361668
14.583723068237305,45.0,30.416277
22.605474472045913,51.000000000000014,28.394526
14.672344207763665,44.99999999999999,30.327656
15.944942474365234,45.0,29.055058
15.857547760009766,45.0,29.142452
22.580160140991218,52.00000000000001,29.41984
22.600708007812507,52.00000000000001,29.399292
23.135158538818352,51.99999999999999,28.864841
16.641021728515625,49.0,32.35898
22.17965316772461,51.0,28.820347
21.239561080932617,52.0,30.760439
18.277544021606452,49.00000000000001,30.722456
14.753791809082031,45.0,30.246208
18.51598358154296,50.99999999999999,32.484016
27.157192230224616,55.00000000000001,27.842808
27.214000701904297,55.0,27.786
22.604496002197266,51.0,28.395504
24.01048469543457,52.0,27.989515
24.47864532470703,52.0,27.521355
17.798496246337876,48.999999999999986,31.201504
23.703048706054688,52.0,28.296951
15.838893890380866,45.00000000000001,29.161106
15.72271728515625,45.0,29.277283
23.591617584228523,52.00000000000001,28.408382
24.914466857910163,52.00000000000001,27.085533
23.83107376098632,52.99999999999999,29.168926
22.969833374023438,52.0,29.030167
23.22541046142578,53.0,29.77459
22.356416702270508,51.0,28.643583
16.1008358001709,45.0,28.899164
20.894395828247077,52.00000000000001,31.105604
23.4666748046875,52.0,28.533325
24.069795608520508,52.0,27.930204
17.08581924438476,45.99999999999999,28.91418
22.981512069702163,52.000000000000014,29.018488
15.879440307617195,45.00000000000001,29.12056
24.46752548217775,52.000000000000014,27.532475
23.709321975708022,52.000000000000014,28.290678
25.860576629638672,54.0,28.139423
18.548629760742195,51.00000000000001,32.45137
16.69048309326172,46.0,29.309517
14.32205581665039,46.0,31.677944
16.420402526855476,47.00000000000001,30.579597
21.284126281738295,51.000000000000014,29.715874
17.826961517333984,49.0,31.173038
26.249122619628913,55.00000000000001,28.750877
16.88446044921875,45.0,28.11554
27.165725708007812,55.0,27.834274
22.963008880615234,51.0,28.036991
15.540269851684577,45.00000000000001,29.45973
15.274663925170898,46.0,30.725336
23.80791854858399,52.00000000000001,28.192081
20.358303070068366,52.00000000000001,31.641697
14.998785018920891,45.99999999999999,31.001215
16.61484336853028,45.00000000000001,28.385157
16.940673828125,46.0,29.059326
24.638399124145508,54.0,29.3616
15.517545700073242,46.0,30.482454
22.652584075927727,51.99999999999999,29.347416
24.243591308593757,53.00000000000001,28.756409
14.738624572753906,46.0,31.261375
15.48040771484375,44.0,28.519592
14.880701065063477,44.0,29.119299
16.462751388549812,47.00000000000001,30.537249
23.971405029296882,53.00000000000001,29.028595
24.00885772705079,52.00000000000001,27.991142
14.423757553100579,45.99999999999999,31.576242
16.343984603881836,45.0,28.656015
14.271202087402344,45.0,30.728798
24.287406921386726,53.00000000000001,28.712593
15.39885139465332,45.0,29.601149
24.44103622436524,53.00000000000001,28.558964
25.837900161743157,53.99999999999999,28.1621
25.78237533569336,54.0,28.217625
23.565475463867188,53.0,29.434525
15.463134765624993,44.99999999999999,29.536865
19.197698593139663,51.000000000000014,31.802301
15.280799865722656,44.0,28.7192
14.453155517578118,44.99999999999999,30.546844
21.58605003356935,51.000000000000014,29.41395
15.550407409667969,44.0,28.449593
13.669513702392578,45.0,31.330486
23.189384460449226,53.00000000000001,29.810616
17.689945220947266,49.0,31.310055
17.140012741088867,48.0,30.859987
24.053884506225593,52.00000000000001,27.946115
26.33013916015625,55.0,28.66986
16.543664932250984,45.00000000000001,28.456335
15.853696823120117,46.0,30.146303
14.489997863769531,46.0,31.510002
24.517555236816406,53.0,28.482445
16.43632125854493,45.00000000000001,28.563679
24.030488967895508,52.0,27.969511
14.669689178466804,46.00000000000001,31.33031
16.77802658081054,46.99999999999999,30.221973
0.009796142578121447,23.000000000000004,23.009796
2.9912548065185547,27.0,24.008745
6.329710006713867,29.0,22.67029
3.7699394226074254,27.000000000000004,23.23006
3.8747806549072337,26.000000000000007,22.12522
0.48709297180176137,24.000000000000004,23.512907
0.8717212677001953,24.0,23.128279
3.7144927978515625,27.0,23.285507
0.5022258758544922,24.0,23.497774
5.906578063964847,28.000000000000004,22.093422
4.97525787353516,29.000000000000004,24.024742
9.05462646484375,30.0,20.945374
4.875589370727539,26.0,21.12441
4.909893035888672,28.0,23.090107
3.9657077789306676,26.000000000000004,22.034292
6.938282012939453,29.0,22.061718
5.489360809326172,27.0,21.51064
5.67365646362305,26.000000000000004,20.326344
8.891014099121097,30.000000000000004,21.108986
7.542163848876957,27.000000000000004,19.457836
6.928264617919925,29.000000000000004,22.071735
8.939472198486328,30.0,21.060528
5.633041381835941,28.000000000000004,22.366959
7.113382339477539,27.0,19.886618
5.772121429443359,29.0,23.227879
9.67560958862305,30.000000000000004,20.32439
9.986896514892578,30.0,20.013103
6.584602355957035,29.000000000000004,22.415398
5.905433654785156,29.0,23.094566
8.936582565307617,30.0,21.063417
6.162839889526371,29.000000000000004,22.83716
3.288141250610348,26.999999999999996,23.711859
6.903520584106449,29.000000000000004,22.09648
5.594141006469727,27.0,21.405859
8.41263198852539,29.0,20.587368
0.2699508666992223,24.000000000000004,23.73005
4.988109588623043,26.999999999999996,22.01189
0.5228691101074254,24.000000000000004,23.47713
5.533378601074219,28.0,22.466621
3.7997131347656286,26.000000000000004,22.200287
5.973442077636719,29.0,23.026558
6.35459136962891,29.000000000000004,22.645409
4.975845336914059,26.999999999999996,22.024155
4.512937545776374,27.000000000000007,22.487062
3.1624107360839844,27.0,23.83759
5.030485153198246,29.000000000000004,23.969515
4.489383697509762,25.999999999999996,21.510616
7.095603942871097,27.000000000000004,19.904396
4.762130737304691,27.000000000000004,22.23787
8.766590118408207,30.000000000000004,21.23341
9.728593826293945,30.0,20.271406
7.918159484863285,29.000000000000004,21.08184
9.902540206909187,30.000000000000007,20.09746
7.0612945556640625,29.0,21.938705
5.410190582275394,28.000000000000004,22.58981
6.686466217041016,27.0,20.313534
6.444734573364258,29.0,22.555265
6.711431503295902,27.000000000000004,20.288568
4.153961181640625,26.0,21.846039
0.05788421630859375,24.0,23.942116
9.641685485839847,30.000000000000004,20.358315
4.7989044189453125,29.0,24.201096
7.1380615234375,29.0,21.861938
7.141124725341797,29.0,21.858875
7.018827438354492,29.0,21.981173
9.260961532592773,30.0,20.739038
5.782356262207031,28.0,22.217644
6.956233978271481,26.999999999999996,20.043766
7.176412582397461,29.0,21.823587
5.137886047363281,28.0,22.862114
7.094032287597663,29.000000000000007,21.905968
5.892097473144531,29.0,23.107903
7.806129455566403,28.999999999999996,21.19387
9.108642578125,30.0,20.891357
5.339723587036129,27.999999999999996,22.660276
8.75465202331543,30.0,21.245348
1.8519058227539062,25.0,23.148094
7.4919700622558665,27.000000000000007,19.50803
8.29432487487793,29.0,20.705675
8.32599258422852,30.000000000000004,21.674007
5.067497253417969,29.0,23.932503
6.951892852783203,29.0,22.048107
4.770397186279297,29.0,24.229603
9.128221511840824,30.000000000000004,20.871778
0.028440475463867188,23.0,22.97156
9.064544677734375,30.0,20.935455
7.315319061279297,29.0,21.68468
8.650718688964847,30.000000000000004,21.349281
4.1745719909668,27.000000000000004,22.825428
6.84334754943848,29.000000000000004,22.156652
0.5005702972412109,24.0,23.49943
8.826314926147464,30.000000000000004,21.173685
7.367740631103519,29.000000000000004,21.63226
5.55971717834473,28.000000000000004,22.440283
7.286993026733398,29.0,21.713007
3.9374446868896484,26.0,22.062555
3.4145030975341832,27.000000000000004,23.585497
4.149330139160156,28.0,23.85067
4.601432800292969,29.0,24.398567
6.469444274902351,29.000000000000007,22.530556
6.212245941162109,29.0,22.787754
0.24571228027343395,23.000000000000004,23.245712
5.805408477783207,28.000000000000004,22.194592
8.365606307983406,30.000000000000007,21.634394
2.0458431243896484,25.0,22.954157
5.360521316528327,27.000000000000007,21.639479
8.555816650390625,29.0,20.444183
8.506263732910153,29.999999999999996,21.493736
4.076433181762695,28.0,23.923567
4.825519561767578,26.0,21.17448
3.6072101593017614,26.000000000000004,22.39279
6.062627792358395,28.999999999999996,22.937372
4.726846694946289,28.0,23.273153
9.128746032714844,30.0,20.871254
6.078329086303711,29.0,22.92167
3.476150512695316,27.000000000000004,23.52385
5.363384246826165,25.999999999999993,20.636616
5.3811149597168,26.000000000000004,20.618885
4.180124282836918,28.000000000000004,23.819876
